NUM,STATION,NAME,X[m],sig_X[m],Y[m],sig_Y[m],Z[m],sig_Z[m],START,END,ID-SNX
423,GYEC,42007M001,1118628.4459,0.00042,-6274783.8136,0.00113,-237610.1976,0.00029,2008-08-27,2013-02-18,A1
424,GYEC,42007M001,1118628.44646,0.00101,-6274783.81087,0.00174,-237610.20055,0.00091,2013-02-19,2014-09-26,A2
425,GZEC,42032M001,1260716.88799,0.00101,-6241813.21703,0.00275,-375920.60939,0.00075,2012-12-09,2016-01-09,A1
426,GZEC,42032M001,1260716.88158,0.00132,-6241813.23918,0.00346,-375920.61139,0.00104,2016-09-25,2019-02-21,A2
427,GZEC,42032M001,1260716.86354,0.00131,-6241813.2296,0.00361,-375920.60576,0.00092,2019-05-26,2022-04-30,A3
428,HARB,30302M009,5084657.61823,0.00025,2670325.30485,0.00015,-2768480.97894,0.00016,2000-08-13,2011-11-30,A1
429,HARB,30302M009,5084657.6137,0.00083,2670325.30555,0.00059,-2768480.98255,0.00058,2011-12-01,2016-02-23,A2
430,HARB,30302M009,5084657.61723,0.0008,2670325.30775,0.00052,-2768480.98548,0.0005,2016-02-24,2022-04-30,A3
431,HC03,42238M002,1495418.88863,0.00148,-6104565.1067,0.00451,-1093244.15459,0.00112,2018-07-23,2022-04-30,A1
432,HER2,40522M001,-1996004.07265,0.00016,-5208674.51159,0.00031,3082959.50664,0.00021,2005-01-09,2016-05-30,A1
433,HER2,40522M001,-1996004.07251,0.00103,-5208674.51831,0.00129,3082959.50752,0.00115,2016-05-31,2018-05-29,A2
434,HERS,13212M007,4033469.99149,0.00026,23673.09313,0.00011,4924301.43075,0.00028,2000-01-02,2001-06-08,A1
435,HERS,13212M007,4033469.97661,0.00019,23673.05897,0.0001,4924301.41885,0.00022,2001-08-08,2010-08-19,A2
436,HERS,13212M007,4033469.96449,0.00028,23673.05492,0.00012,4924301.40685,0.00031,2010-08-20,2022-04-30,A3
437,HNLC,49970S001,-5506798.85918,0.00021,-2240048.9076,0.00013,2302720.73896,0.00012,2000-01-02,2022-04-30,A1
438,HOB2,50116M004,-3950072.05772,0.00017,2522415.32962,0.00014,-4311637.60929,0.00018,2000-01-02,2004-12-22,A1
439,HOB2,50116M004,-3950072.0601,0.00016,2522415.32659,0.00012,-4311637.61376,0.00016,2004-12-24,2021-12-16,A2
440,HOB2,50116M004,-3950072.0617,0.00154,2522415.32386,0.00135,-4311637.61455,0.00166,2021-12-17,2022-04-30,A3
441,HOLM,40148M001,-983072.20049,0.00015,-1867623.68404,0.00021,5998639.54185,0.00041,2001-08-29,2002-08-09,A1
442,HOLM,40148M001,-983072.2021,9e-05,-1867623.68216,0.00011,5998639.54035,0.00024,2002-08-10,2017-12-04,A2
443,HRAO,30302M004,5085352.45657,0.00029,2668396.01728,0.00018,-2768731.37049,0.00018,2000-01-02,2004-11-19,A1
444,HRAO,30302M004,5085352.46298,0.00058,2668396.02894,0.00046,-2768731.37549,0.00047,2004-11-20,2006-02-13,A2
445,HRAO,30302M004,5085352.45648,0.00067,2668396.02448,0.00054,-2768731.3727,0.00057,2006-02-14,2006-12-28,A3
446,HRAO,30302M004,5085352.46024,0.00074,2668396.02661,0.0006,-2768731.37178,0.00065,2007-04-26,2007-12-11,A4
447,HRAO,30302M004,5085352.45228,0.00078,2668396.03407,0.00067,-2768731.35698,0.0007,2008-02-14,2009-01-10,A5
448,HRAO,30302M004,5085352.44174,0.00057,2668396.0352,0.00041,-2768731.37495,0.00042,2009-01-11,2013-02-21,A6
449,HRAO,30302M004,5085352.44625,0.00061,2668396.03589,0.00038,-2768731.37473,0.00037,2013-02-22,2022-04-30,A7
450,HUEH,40903S001,-161402.89944,0.0013,-6152678.41857,0.00355,1674573.881,0.00149,2011-11-23,2012-11-06,A1
451,HUEH,40903S001,-161402.903,0.00113,-6152678.42438,0.00386,1674573.8757,0.00136,2012-11-08,2015-09-03,A2
452,HV01,42224M001,1614434.8943,0.00081,-6011610.39496,0.00224,-1403205.63227,0.00056,2016-02-28,2022-04-30,A1
453,IACR,41721M001,2036608.50539,0.00156,-5698319.69905,0.00323,-2008830.83446,0.00142,2010-01-01,2011-09-08,A1
454,IACR,41721M001,2036608.50356,0.00169,-5698319.70057,0.00371,-2008830.83318,0.00149,2011-09-09,2014-03-31,A2
455,IACR,41721M001,2036608.36643,0.0012,-5698319.66722,0.00273,-2008830.93601,0.00104,2014-04-02,2022-04-30,A3
456,IBAG,41918S001,1623166.64262,0.00055,-6149837.64556,0.00085,489244.31291,0.0005,2006-02-18,2006-04-23,A1
457,IBAG,41918S001,1623166.64825,0.00065,-6149837.64131,0.00079,489244.30784,0.0006,2008-02-28,2010-01-13,A2
458,IBAG,41918S001,1623166.63947,0.00025,-6149837.64221,0.00059,489244.31884,0.00017,2012-05-23,2022-04-30,A3
459,IBEC,42024M001,1313928.06231,0.00086,-6243506.43246,0.00249,38731.8971,0.00061,2012-05-25,2016-04-15,A1
460,IBEC,42024M001,1313928.01112,0.00079,-6243506.44858,0.0022,38731.89693,0.00055,2016-04-17,2022-04-30,A2
461,IC01,42215M001,1524850.07863,0.00153,-5997490.6289,0.00442,-1541168.67322,0.00116,2018-07-23,2022-04-30,A1
462,ICAM,40514M002,-55248.67022,0.00022,-6001113.49299,0.00076,2152446.17171,0.00032,2009-01-01,2016-05-23,A1
463,ICAM,40514M002,-55248.6693,0.00053,-6001113.49774,0.0014,2152446.17132,0.00062,2016-05-24,2021-05-20,A2
464,ICAM,40514M002,-55248.66895,0.00151,-6001113.50222,0.00207,2152446.17466,0.00164,2021-05-21,2022-04-30,A3
465,ICEP,40531M001,-859277.4562,0.00027,-5972129.07265,0.00082,2067506.6129,0.00035,2009-06-01,2016-05-12,A1
466,ICEP,40531M001,-859277.45377,0.00054,-5972129.05965,0.00137,2067506.60616,0.00061,2016-05-13,2021-05-24,A2
467,ICEP,40531M001,-859277.45146,0.00152,-5972129.04414,0.0021,2067506.60638,0.00162,2021-05-25,2022-04-30,A3
468,IDGO,40532M001,-1469909.74616,0.0003,-5640213.59607,0.00078,2585866.51737,0.00038,2009-01-28,2016-05-17,A1
469,IDGO,40532M001,-1469909.74127,0.00062,-5640213.57096,0.00138,2585866.50379,0.00075,2016-05-18,2021-05-25,A2
470,IDGO,40532M001,-1469909.73534,0.00147,-5640213.56121,0.00205,2585866.50152,0.00164,2021-05-26,2022-04-30,A3
471,IFSC,48064M001,3745131.63189,0.00086,-4239371.61152,0.00107,-2936760.39413,0.00068,2015-10-11,2021-12-17,A1
472,IFSC,48064M001,3745131.63896,0.00181,-4239371.62084,0.00197,-2936760.39908,0.0018,2021-12-18,2022-04-30,A2
473,IGM0,41505M002,2751801.09971,0.00018,-4479882.77304,0.00025,-3598917.13267,0.0002,2000-01-02,2003-12-29,A1
474,IGM1,41505M003,2751804.06779,0.00034,-4479879.36173,0.00047,-3598922.4314,0.00037,2003-11-09,2010-02-26,A1
475,IGM1,41505M003,2751804.03549,0.00027,-4479879.37623,0.00038,-3598922.42993,0.00029,2010-02-28,2022-04-30,A2
476,IGN1,41303M001,1144297.17674,0.0003,-6195649.78056,0.0007,989518.63113,0.00026,2008-07-29,2013-10-07,A1
477,IGN1,41303M001,1144297.1993,0.00029,-6195649.80457,0.0008,989518.62825,0.00023,2014-04-27,2022-04-30,A2
478,IISC,22306M002,1337936.06155,0.0002,6070317.12355,0.00042,1427877.14107,0.00021,2000-01-02,2004-12-22,A1
479,IISC,22306M002,1337936.02683,0.00038,6070317.10976,0.00065,1427877.1317,0.00037,2004-12-24,2008-01-07,A2
480,IISC,22306M002,1337936.02717,0.00055,6070317.11159,0.00096,1427877.13141,0.00052,2008-07-11,2012-04-11,A3
481,IISC,22306M002,1337936.02305,0.00042,6070317.1171,0.00117,1427877.12794,0.00032,2012-04-13,2022-04-30,A4
482,ILHA,41634M001,3735306.33096,0.00072,-4669666.44135,0.00074,-2212269.28963,0.0007,2009-06-19,2010-05-28,A1
483,ILHA,41634M001,3735306.34535,0.00027,-4669666.45649,0.00031,-2212269.29685,0.00018,2010-09-19,2021-11-18,A2
484,ILHA,41634M001,3735306.34491,0.00161,-4669666.45599,0.00165,-2212269.29709,0.00163,2021-11-19,2022-04-30,A3
485,IMBT,41638M001,3714771.56081,0.00058,-4221851.17227,0.0006,-2999473.76344,0.00053,2007-09-05,2010-02-26,A1
486,IMBT,41638M001,3714771.55774,0.00058,-4221851.17275,0.00065,-2999473.76447,0.00053,2010-02-28,2013-10-05,A2
487,IMBT,41638M001,3714771.557,0.0004,-4221851.16931,0.00046,-2999473.75874,0.00033,2013-10-06,2022-02-21,A3
488,IMPZ,41615M001,4289656.39913,0.00074,-4680884.98981,0.00078,-606347.14284,0.00028,2000-01-13,2000-05-08,A1
489,IMPZ,41615M001,4289656.40024,0.00025,-4680884.98883,0.00027,-606347.14106,0.00013,2000-05-09,2007-04-25,A2
490,IMPZ,41615M001,4289656.39088,0.00045,-4680884.97369,0.00047,-606347.1391,0.0002,2007-05-21,2012-11-03,A3
491,IMPZ,41615M001,4289656.38742,0.00099,-4680884.97552,0.001,-606347.14176,0.00077,2012-11-04,2014-11-12,A4
492,IMPZ,41615M001,4289656.38888,0.00062,-4680884.97495,0.00065,-606347.14094,0.00026,2014-12-23,2021-09-22,A5
493,INEG,40507M001,-1260435.63814,0.00027,-5788546.37736,0.00077,2360339.72112,0.00039,2000-05-04,2002-03-22,A1
494,INEG,40507M001,-1260435.71569,0.00026,-5788546.98414,0.00056,2360339.94423,0.00032,2004-11-14,2009-01-17,A2
495,INEG,40507M001,-1260435.71584,0.00025,-5788546.98655,0.0007,2360339.94413,0.00034,2009-01-18,2016-05-20,A3
496,INEG,40507M001,-1260435.71299,0.00061,-5788547.02792,0.00172,2360339.96223,0.0008,2016-05-21,2021-05-17,A4
497,INEG,40507M001,-1260435.71108,0.00153,-5788547.02298,0.00248,2360339.96045,0.0017,2021-05-18,2022-04-30,A5
498,IPAZ,40521M002,-2023265.46887,0.0006,-5460589.83513,0.00119,2592968.29186,0.00071,2012-02-26,2016-05-25,A1
499,IPAZ,40521M002,-2023265.47956,0.00069,-5460589.84887,0.00148,2592968.29704,0.00085,2016-05-26,2021-05-17,A2
500,IPAZ,40521M002,-2023265.47923,0.00159,-5460589.85031,0.00228,2592968.3004,0.00176,2021-05-18,2022-04-30,A3
501,IQQE,41708S002,2034208.73342,0.00018,-5629172.26625,0.00038,-2196141.67822,0.00019,2000-01-03,2001-06-22,A1
502,IQQE,41708S002,2034208.7409,0.00021,-5629172.26345,0.00041,-2196141.68888,0.00022,2001-06-24,2005-06-12,A2
503,IQQE,41708S002,2034208.70186,0.00045,-5629172.30319,0.00102,-2196141.72543,0.00045,2005-06-14,2014-03-31,A3
504,IQQE,41708S002,2034208.07163,0.00147,-5629172.49425,0.00341,-2196141.73502,0.00134,2014-04-02,2022-04-30,A4
505,IQUI,42204M001,1832254.64333,0.00033,-6095126.81902,0.00076,-416285.38373,0.0002,2009-07-02,2017-04-20,A1
506,IRKM,12313M001,-968332.65158,0.00016,3794425.39992,0.00029,5018167.69559,0.00035,2004-11-17,2011-03-10,A1
507,IRKM,12313M001,-968332.65894,0.00015,3794425.40038,0.00029,5018167.69726,0.00036,2011-03-12,2022-04-30,A2
508,ISCO,40611M001,326077.47394,0.00093,-6340127.29373,0.00186,612125.79357,0.00092,2011-05-20,2012-09-04,A1
509,ISCO,40611M001,326077.47883,0.00048,-6340127.30256,0.00212,612125.79947,0.00049,2012-09-06,2020-01-25,A2
510,ISPA,41703M007,-1881703.02325,0.00021,-5359979.9124,0.00064,-2890599.28737,0.00029,2004-02-14,2012-06-10,A1
511,ISPA,41703M007,-1881703.02269,0.00059,-5359979.90745,0.0014,-2890599.2864,0.00073,2012-10-05,2019-01-09,A2
512,ITAI,48058M001,3340128.17301,0.00339,-4697983.80274,0.00441,-2721315.33958,0.00284,2017-02-19,2018-10-19,A1
513,ITAI,48058M001,3340128.1694,0.0036,-4697983.78972,0.00474,-2721315.34736,0.00295,2018-10-20,2020-10-15,A2
514,ITAI,48058M001,3340128.1971,0.00413,-4697983.81703,0.0053,-2721315.35795,0.00353,2020-10-16,2020-11-12,A3
515,ITAI,48058M001,3340128.19396,0.00397,-4697983.81204,0.00517,-2721315.35637,0.00328,2020-11-13,2022-04-30,A4
516,ITAM,48069M001,3334181.2711,0.00206,-5426224.26232,0.00313,-345418.1962,0.00084,2015-01-01,2018-08-31,A1
517,JAMA,42601S001,1388059.839,0.00017,-5909148.9976,0.00041,1951963.97269,0.00019,2000-01-02,2003-09-05,A1
518,JAMG,48074M001,4442830.86688,0.00081,-4255590.26645,0.00078,-1678958.84367,0.00039,2014-11-22,2021-01-11,A1
519,JBAL,41537M001,2335115.59562,0.00038,-5153171.42438,0.00067,-2935953.10944,0.00044,2009-06-11,2015-09-15,A1
520,JBAL,41537M001,2335115.59207,0.00095,-5153171.42617,0.00137,-2935953.11359,0.00105,2015-09-17,2018-07-19,A2
521,JBAL,41537M001,2335115.60493,0.00084,-5153171.44264,0.00137,-2935953.12645,0.00092,2018-07-20,2022-04-30,A3
522,JPLM,40400M007,-2493304.72536,0.00016,-4655215.01942,0.00023,3565497.57727,0.00019,2000-01-02,2004-10-30,A1
523,JPLM,40400M007,-2493304.72303,0.0003,-4655215.01543,0.00042,3565497.57736,0.00034,2004-09-29,2010-04-03,A2
524,JPLM,40400M007,-2493304.72327,0.00023,-4655215.01232,0.00034,3565497.57734,0.00027,2010-04-05,2022-04-30,A3
525,JU03,42242M002,1585924.99909,0.00126,-6057154.89202,0.00338,-1215314.26325,0.00088,2018-07-23,2022-04-30,A1
526,KAT1,59968M001,-4147413.63825,0.00034,4581462.65034,0.00037,-1573359.36739,0.00021,2010-03-14,2022-04-30,A1
527,KELY,43005M002,1575558.90721,0.00023,-1941827.96679,0.00023,5848076.57095,0.00068,2000-01-02,2001-09-14,A1
528,KELY,43005M002,1575558.8908,0.00033,-1941827.94587,0.00036,5848076.52406,0.0008,2001-09-15,2002-10-05,A2
529,KELY,43005M002,1575558.89714,0.00019,-1941827.97049,0.00021,5848076.56242,0.00069,2002-10-07,2010-10-22,A3
530,KELY,43005M002,1575558.89906,0.00033,-1941827.97773,0.00035,5848076.58331,0.00123,2010-10-24,2018-05-30,A4
531,KERG,91201M002,1406337.24376,0.00012,3918161.09339,0.00022,-4816167.38973,0.00029,2000-01-02,2008-05-08,A1
532,KERG,91201M002,1406337.22195,0.00046,3918161.10198,0.00071,-4816167.37671,0.00081,2008-09-07,2011-02-15,A2
533,KERG,91201M002,1406337.22037,0.00022,3918161.09967,0.00044,-4816167.37965,0.00062,2011-02-16,2022-04-30,A3
534,KIRU,10403M002,2251420.63147,0.00039,862817.32966,0.00021,5885476.82091,0.0008,2000-01-02,2000-09-18,A1
535,KIRU,10403M002,2251420.62838,0.0002,862817.33113,0.00013,5885476.82548,0.00035,2000-09-19,2003-03-12,A2
536,KIRU,10403M002,2251420.6289,0.00015,862817.32843,0.00011,5885476.82588,0.00031,2003-03-13,2013-02-19,A3
537,KIRU,10403M002,2251420.62549,0.00039,862817.32934,0.00025,5885476.80943,0.00078,2013-02-20,2019-11-12,A4
538,KIRU,10403M002,2251420.61949,0.00114,862817.3392,0.00068,5885476.80194,0.00172,2019-11-13,2022-04-30,A5
539,KOKB,40424M004,-5543838.27518,0.00032,-2054586.12386,0.00019,2387810.27582,0.00018,2000-01-02,2002-08-07,A1
540,KOKB,40424M004,-5543838.32104,0.00043,-2054586.11875,0.0003,2387810.25504,0.0003,2002-09-24,2004-05-18,A2
541,KOKB,40424M004,-5543838.28744,0.00026,-2054586.12531,0.00015,2387810.28303,0.00014,2004-05-19,2022-04-30,A3
542,KOUG,97301M402,3855263.31375,0.00034,-5049731.99745,0.00043,563040.46694,0.00015,2011-05-24,2012-12-17,A1
543,KOUG,97301M402,3855263.31488,0.00096,-5049731.99917,0.001,563040.46744,0.0009,2012-12-18,2022-04-30,A2
544,KOUR,97301M210,3839591.3262,0.00023,-5059567.57299,0.00032,579957.16499,0.00013,2000-03-07,2001-11-06,A1
545,KOUR,97301M210,3839591.34217,0.00025,-5059567.58747,0.00031,579957.17044,0.00014,2002-02-05,2006-07-01,A2
546,KOUR,97301M210,3839591.34065,0.00065,-5059567.58115,0.00074,579957.17585,0.00054,2006-07-02,2007-06-20,A3
547,KOUR,97301M210,3839591.34033,0.00077,-5059567.58443,0.00086,579957.17357,0.00061,2007-06-21,2008-01-06,A4
548,KOUR,97301M210,3839591.3433,0.00063,-5059567.58291,0.00074,579957.17191,0.00033,2008-01-07,2012-04-15,A5
549,KOUR,97301M210,3839591.3448,0.00067,-5059567.58042,0.00085,579957.17182,0.00029,2012-12-05,2019-08-30,A6
550,KOUR,97301M210,3839591.35227,0.00135,-5059567.58064,0.00166,579957.16557,0.00086,2019-10-10,2022-04-30,A7
551,KYW1,49852S001,842464.32325,0.00013,-5741929.00234,0.00036,2637061.52488,0.00019,2000-01-21,2005-10-24,A1
552,KYW1,49852S001,842464.32541,0.00045,-5741929.00205,0.00084,2637061.53014,0.00054,2005-10-25,2007-10-10,A2
553,LAUT,50804M002,-6075194.61293,0.00172,270923.80805,0.00053,-1917189.20484,0.00072,2012-11-22,2017-03-16,A1
554,LAUT,50804M002,-6075194.62336,0.00242,270923.81382,0.00128,-1917189.20056,0.00142,2017-03-17,2018-10-17,A2
555,LAUT,50804M002,-6075194.63175,0.00244,270923.82378,0.00087,-1917189.2026,0.0011,2018-10-18,2022-04-30,A3
556,LB01,42212M001,1113885.59825,0.0016,-6235170.95845,0.00501,-747868.07947,0.00128,2016-01-01,2018-05-28,A1
557,LB01,42212M001,1113885.5979,0.00215,-6235170.9564,0.00564,-747868.07996,0.00187,2018-05-29,2019-05-25,A2
558,LB01,42212M001,1113885.58079,0.00146,-6235170.982,0.00396,-747868.08813,0.00101,2019-05-27,2022-04-30,A3
559,LETA,41919M001,2181577.76709,0.00099,-5975323.42403,0.002,-465576.0201,0.0005,2016-03-11,2022-03-10,A1
560,LHAS,21613M001,-106938.48878,0.00014,5549269.44487,0.00044,3139216.01334,0.00029,2000-01-02,2003-07-01,A1
561,LHAS,21613M001,-106938.49089,0.00029,5549269.4444,0.00099,3139216.00912,0.00058,2003-07-02,2006-06-21,A2
562,LHAS,21613M001,-106938.49254,0.00058,5549269.44429,0.00151,3139216.01126,0.00099,2006-07-28,2007-01-29,A3
563,LHAZ,21613M002,-106941.89897,0.00018,5549269.80534,0.00058,3139215.14855,0.00035,2002-06-10,2007-02-28,A1
564,LHAZ,21613M002,-106941.90213,0.00054,5549269.80672,0.00112,3139215.14926,0.0008,2007-03-01,2008-10-05,A2
565,LHAZ,21613M002,-106941.90767,0.00061,5549269.80685,0.00136,3139215.14934,0.00094,2008-10-07,2011-03-10,A3
566,LHAZ,21613M002,-106941.91064,0.00086,5549269.80794,0.00165,3139215.14902,0.00124,2011-03-12,2012-04-07,A4
567,LHAZ,21613M002,-106941.91266,0.00093,5549269.8074,0.0018,3139215.14729,0.00133,2012-04-08,2013-09-12,A5
568,LHAZ,21613M002,-106941.9107,0.00105,5549269.81384,0.00202,3139215.14876,0.00151,2013-09-13,2014-02-11,A6
569,LHAZ,21613M002,-106941.91304,0.00096,5549269.80832,0.00203,3139215.14661,0.0015,2014-02-12,2016-03-16,A7
570,LHAZ,21613M002,-106941.91084,0.00068,5549269.80729,0.00207,3139215.14473,0.00131,2016-03-17,2019-12-21,A8
571,LHAZ,21613M002,-106941.90078,0.00144,5549269.80327,0.00288,3139215.13343,0.00201,2019-12-22,2022-04-19,A9
572,LHCL,41518S001,2079355.64335,0.00015,-4582903.53198,0.00025,-3905925.5948,0.00021,2000-01-20,2010-02-26,A1
573,LHCL,41518S001,2079355.51988,0.00073,-4582903.62274,0.00127,-3905925.55498,0.00106,2010-02-28,2017-02-23,A2
574,LHCL,41518S001,2079355.51615,0.00108,-4582903.61229,0.00176,-3905925.54668,0.00147,2017-11-07,2022-04-30,A3
575,LI01,42203M001,1401321.05931,0.00133,-6077986.5,0.00227,-1328580.44139,0.00122,2016-01-01,2017-06-06,A1
576,LI01,42203M001,1401321.06068,0.00085,-6077986.50642,0.00228,-1328580.44367,0.00064,2017-07-07,2022-04-30,A2
577,LIBE,40604M001,498678.72214,0.00077,-6249679.84329,0.00206,1168903.33212,0.00075,2010-04-30,2012-09-04,A1
578,LIBE,40604M001,498678.60524,0.00107,-6249679.8789,0.00361,1168903.01499,0.0011,2012-09-06,2022-04-30,A2
579,LIMN,40605M001,762717.28479,0.0007,-6235556.51445,0.00127,1099500.42566,0.00063,2010-04-30,2012-09-04,A1
580,LIMN,40605M001,762717.28737,0.00044,-6235556.51264,0.00132,1099500.43202,0.00039,2012-09-06,2018-01-06,A2
581,LIMN,40605M001,762717.29511,0.00142,-6235556.52195,0.00211,1099500.43717,0.00141,2018-01-07,2018-10-26,A3
582,LIMN,40605M001,762717.29532,0.00103,-6235556.53117,0.0022,1099500.4368,0.00095,2018-10-27,2022-04-30,A4
583,LJEC,42010M001,1192829.00959,0.00045,-6252161.65506,0.00097,-440799.13296,0.00035,2009-01-18,2013-02-24,A1
584,LJEC,42010M001,1192829.00901,0.00041,-6252161.65362,0.00113,-440799.13437,0.00033,2013-02-25,2019-02-16,A2
585,LJEC,42010M001,1192829.02244,0.00109,-6252161.65073,0.002,-440799.1305,0.00093,2019-10-02,2022-04-30,A3
586,LMMF,97205M001,2993387.35062,0.00055,-5399363.87366,0.00075,1596748.08977,0.00042,2009-12-25,2013-06-24,A1
587,LMMF,97205M001,2993387.35625,0.00034,-5399363.88008,0.00055,1596748.09207,0.00023,2013-06-25,2022-04-30,A2
588,LPAZ,40521M001,-2022283.75387,0.00024,-5461273.98575,0.00053,2592317.26791,0.0003,2005-01-09,2011-12-31,A1
589,LPGS,41510M001,2780103.03393,0.0002,-4437418.9998,0.00028,-3629404.42624,0.00023,2000-01-02,2010-02-26,A1
590,LPGS,41510M001,2780103.01395,0.00076,-4437419.00344,0.00092,-3629404.42153,0.00088,2010-02-28,2012-03-14,A2
591,LPGS,41510M001,2780103.01288,0.00094,-4437418.99875,0.00115,-3629404.41746,0.0011,2012-03-15,2012-10-03,A3
592,LPGS,41510M001,2780103.00701,0.00087,-4437418.99372,0.00108,-3629404.40892,0.00099,2012-10-04,2015-09-15,A4
593,LPGS,41510M001,2780102.99677,0.00117,-4437418.9879,0.00138,-3629404.40373,0.00134,2015-09-17,2016-12-08,A5
594,LPGS,41510M001,2780102.99608,0.00103,-4437418.98682,0.00129,-3629404.40294,0.00113,2016-12-09,2020-02-12,A6
595,LPGS,41510M001,2780102.99644,0.0015,-4437418.98503,0.00179,-3629404.40029,0.00174,2020-02-13,2020-08-01,A7
596,LPGS,41510M001,2780102.99265,0.00151,-4437418.99153,0.00179,-3629404.39496,0.00175,2020-08-02,2021-05-12,A8
597,LPGS,41510M001,2780102.99541,0.00153,-4437418.97102,0.00178,-3629404.40653,0.00174,2021-05-13,2022-04-30,A9
598,LR01,42204M002,1832366.55697,0.00248,-6095075.92632,0.00473,-416563.78309,0.00173,2018-07-23,2019-05-25,A1
599,LR01,42204M002,1832366.55804,0.00229,-6095075.9289,0.00504,-416563.78296,0.0012,2019-05-27,2022-04-30,A2
600,MA01,41542M001,1856058.9633,0.00235,-4607179.76076,0.00467,-3988295.49559,0.00361,2010-02-28,2018-03-26,A1
601,MABA,41642M001,4156055.62294,0.00067,-4801656.54396,0.00069,-592100.46917,0.00034,2007-09-05,2011-09-11,A1
602,MABA,41642M001,4156055.62299,0.00081,-4801656.54395,0.00086,-592100.46919,0.0003,2012-09-29,2019-10-17,A2
603,MABA,41642M001,4156055.63345,0.00164,-4801656.57337,0.00171,-592100.47079,0.00107,2019-10-18,2022-04-30,A3
604,MABB,48089M001,4512204.46618,0.0011,-4483272.75825,0.00103,-468521.78477,0.00049,2013-11-06,2018-04-07,A1
605,MABB,48089M001,4512204.46677,0.00113,-4483272.7542,0.00112,-468521.78379,0.00043,2018-04-15,2022-04-30,A2
606,MABS,41681M001,4389634.23092,0.00056,-4551909.73534,0.00057,-830725.08005,0.00018,2010-03-07,2022-04-30,A1
607,MAEC,42013M001,1312399.12335,0.00105,-6237499.8424,0.00234,-254805.73283,0.00086,2011-01-01,2012-11-15,A1
608,MAEC,42013M001,1312399.12572,0.00097,-6237499.84548,0.00273,-254805.73369,0.00069,2012-11-16,2016-04-15,A2
609,MAEC,42013M001,1312399.11953,0.00132,-6237499.84507,0.00374,-254805.72523,0.00093,2016-04-17,2019-05-25,A3
610,MAEC,42013M001,1312399.11446,0.00136,-6237499.85448,0.0038,-254805.72317,0.00094,2019-05-27,2022-04-30,A4
611,MAGA,41920S001,1654991.28817,0.00147,-6074533.31559,0.00353,1017358.75103,0.00108,2008-12-04,2010-09-02,A1
612,MAGA,41920S001,1654991.29495,0.00197,-6074533.32033,0.00475,1017358.75486,0.00144,2012-05-23,2014-02-18,A2
613,MAL2,33201M003,4865385.52826,0.00109,4110717.39899,0.001,-331137.46722,0.00069,2008-07-11,2008-09-11,A1
614,MAL2,33201M003,4865385.52545,0.0006,4110717.40173,0.00055,-331137.46551,0.00031,2008-09-12,2013-04-04,A2
615,MAL2,33201M003,4865385.52404,0.00057,4110717.39014,0.00051,-331137.46028,0.00021,2013-04-05,2022-04-30,A3
616,MANA,41201S001,407981.9131,0.00014,-6222925.6698,0.00035,1333529.05209,0.00016,2000-05-14,2004-10-08,A1
617,MANA,41201S001,407981.90755,0.00043,-6222925.67207,0.00081,1333529.04324,0.00045,2004-10-10,2005-07-01,A2
618,MANA,41201S001,407981.90623,0.00022,-6222925.66752,0.00067,1333529.0408,0.00025,2005-07-03,2012-09-04,A3
619,MANA,41201S001,407981.90457,0.00096,-6222925.66762,0.00139,1333529.03582,0.00096,2012-09-06,2014-04-09,A4
620,MANA,41201S001,407981.90537,0.00045,-6222925.66579,0.00123,1333529.03765,0.00045,2014-04-11,2020-02-04,A5
621,MANA,41201S001,407981.90492,0.00131,-6222925.66683,0.00211,1333529.0384,0.00123,2020-02-05,2022-04-30,A6
622,MAPA,41629M001,4005461.10931,0.00049,-4963550.34591,0.00058,5162.42428,0.00021,2006-01-13,2011-09-13,A1
623,MAPA,41629M001,4005461.10542,0.00119,-4963550.34791,0.00129,5162.41979,0.00093,2011-09-14,2012-01-05,A2
624,MAPA,41629M001,4005461.10674,0.00174,-4963550.34674,0.00195,5162.42718,0.00103,2012-01-06,2012-01-15,A3
625,MAPA,41629M001,4005461.10309,0.00084,-4963550.33949,0.00098,5162.41657,0.00037,2012-01-16,2017-01-21,A4
626,MARA,42402M001,1976117.21194,0.00018,-5948895.11236,0.00042,1173592.36003,0.00014,2000-01-21,2008-05-23,A1
627,MARA,42402M001,1976117.22024,0.00083,-5948895.12275,0.00124,1173592.3614,0.00077,2008-07-14,2009-03-11,A2
628,MARA,42402M001,1976117.21961,0.00097,-5948895.1206,0.00167,1173592.36164,0.00087,2009-03-12,2009-07-27,A3
629,MARA,42402M001,1976117.22162,0.00068,-5948895.12614,0.00127,1173592.3611,0.00053,2009-07-28,2014-10-04,A4
630,MAS1,31303M002,5439192.17217,0.00044,-1522055.30128,0.00016,2953454.99689,0.0003,2000-01-02,2000-11-20,A1
631,MAS1,31303M002,5439192.17393,0.0003,-1522055.30231,0.00013,2953454.99849,0.00021,2000-11-21,2008-07-07,A2
632,MAS1,31303M002,5439192.17285,0.00067,-1522055.29922,0.00037,2953455.00386,0.00051,2008-07-08,2012-06-18,A3
633,MAS1,31303M002,5439192.16792,0.00045,-1522055.30125,0.00019,2953454.9978,0.00027,2012-06-19,2022-04-30,A4
634,MATE,12734M008,4641949.37122,0.00021,1393045.6157,0.00011,4133287.61369,0.00019,2000-01-04,2008-11-23,A1
